67.5234603881836,-312.940765380859,3.59579014778137
1105.23636000412,104.78168409789,158.916532285111
489.199259268342,295.716660159342,-43.3278647498102
276.759259844017,197.475634759083,163.597079496601
51.2372763572036,684.561174714669,111.244743624985
1065.86226170933,969.865856002869,657.108060593538
-871.420892163666,979.937291704744,322.506962640616
13.660723420119,1243.21701398515,869.031248878259
413.95799405931,1320.58469330222,1512.32373151133
214.202129125376,1105.62778411832,1413.74585541413
-138.292199002471,956.491516455154,1363.883049464
365.988883349733,1092.7126393844,1857.85389737099
-858.017266190965,1071.44215488214,1747.97713525562
998.326123976008,731.521486892994,2208.53186414792
772.541183225151,606.337695004383,1898.39159836005
99.3203019017731,561.732907830447,1965.35569076834
0,0,0
299.423013186186,356.77961886403,2430.06895345072
-876.696317961076,359.255340374421,2270.16154955594
330.221857385257,-241.731969612931,2579.19796785073
154.96259904472,-165.08580441374,2331.46865656593
-154.759693956048,-74.6812906137964,2182.24282452487
-92.9152859634794,-596.704487120027,2325.66012792441
1009.00891239311,-855.344917117074,2017.51149549514
-1012.77833189418,-891.21643198851,2050.86240644341
-50.9054185142676,-1189.11506022525,1606.74496343984
1037.44234114767,-1168.37458141734,1130.63255735648
455.241815534242,-1283.33399982956,1009.64377282565
224.808912504519,-1072.14878851235,1064.35286531377
12.6423097169574,-1131.53503083491,612.371377149316
-887.558435318281,-846.610743082001,265.924047903362
-1166.2978157387,-361.197147373531,1503.87799775845
