-351.674041748047,2.6164174079895,11.2113389968872
1393.11265690298,486.509845625977,362.320765717132
657.774591810472,437.565953581989,130.264855816347
428.982968622111,427.398402276207,118.089704630352
-381.04371160301,861.600250709767,349.4171350979
1335.20118115037,1042.49003144337,1101.02628311754
-1197.06428823155,859.832821214281,707.128706066206
-415.110906272008,1213.16383607793,1158.35471422597
576.56767970379,1159.60632705486,1668.1297240871
351.135747425806,1159.00085529672,1649.27746990281
-344.845145493454,874.47617768912,1527.61518340377
-67.6410096697473,903.519973247176,2082.50671119032
-1158.95396903998,655.59885819878,1784.63940124962
1286.22076471229,312.663873515252,2298.79019361423
395.423686192436,435.972425908957,2213.52872297803
-100.367947416918,391.08866381599,2054.24515639012
0,0,0
-118.521176321719,43.9421728969366,2459.95067808103
-1188.0428686779,0.38265605925578,2072.46130939591
508.871719283565,-388.20441132578,2426.57665970662
303.215243452786,-393.066413571426,2387.41492540099
-346.765523963459,-260.40575472032,2096.83187040412
-495.030824323017,-800.602502728288,2064.28187938955
1334.13996519491,-973.76004656869,1622.68884551866
-1283.27061483367,-799.282585804186,1620.13337706345
-438.996185529133,-1167.48020574266,1265.51379049759
1339.27387620293,-903.209177556703,804.811772719978
631.939459187324,-1131.93078781162,871.943884595138
390.465448690687,-1128.53669175786,852.113946793417
-393.496340848413,-881.843974921215,395.133560656145
-1193.91730061365,-436.556079335476,354.247637405528
-1221.59286029952,-196.155489987573,1292.34350102283
